Previous_Close,Sentiment,Support,Resistance
27.350000381469727,0.91,25.350000381469727,32.20000076293945
28.549999237060547,0.91,25.350000381469727,31.850000381469727
27.5,0.91,25.350000381469727,31.549999237060547
26.149999618530273,0.91,24.850000381469727,31.549999237060547
26.049999237060547,0.91,24.850000381469727,31.549999237060547
26.450000762939453,0.91,24.850000381469727,31.25
26.75,0.91,24.850000381469727,31.25
26.200000762939453,0.91,24.850000381469727,31.25
26.950000762939453,0.91,24.850000381469727,31.25
26.450000762939453,0.91,24.850000381469727,31.25
25.450000762939453,0.91,24.850000381469727,31.25
25.649999618530273,0.91,24.850000381469727,31.25
25.600000381469727,0.91,24.850000381469727,30.899999618530273
25.25,0.91,24.549999237060547,30.200000762939453
24.649999618530273,0.91,23.450000762939453,30.100000381469727
23.450000762939453,0.91,22.299999237060547,29.600000381469727
24.200000762939453,0.91,22.299999237060547,29.0
23.950000762939453,0.91,22.299999237060547,29.0
23.399999618530273,0.91,22.299999237060547,29.0
23.049999237060547,0.91,21.899999618530273,29.0
22.299999237060547,0.91,21.899999618530273,29.0
22.549999237060547,0.91,21.899999618530273,27.799999237060547
22.549999237060547,-0.0410448275862069,21.450000762939453,27.299999237060547
21.450000762939453,-0.0410448275862069,20.399999618530273,27.299999237060547
20.399999618530273,-0.0410448275862069,19.399999618530273,27.299999237060547
21.049999237060547,-0.0410448275862069,19.399999618530273,27.299999237060547
22.100000381469727,-0.0410448275862069,19.399999618530273,27.299999237060547
23.200000762939453,0.9531,19.399999618530273,27.200000762939453
22.799999237060547,0.9531,19.399999618530273,26.799999237060547
23.899999618530273,0.9531,19.399999618530273,26.100000381469727
25.049999237060547,0.9531,19.399999618530273,26.299999237060547
26.299999237060547,0.8314333333333334,19.399999618530273,27.600000381469727
27.600000381469727,0.8314333333333334,19.399999618530273,28.5
27.649999618530273,0.8314333333333334,19.399999618530273,28.5
28.25,0.8314333333333334,19.399999618530273,29.149999618530273
28.899999618530273,0.8555,19.399999618530273,30.299999237060547
30.299999237060547,0.8555,19.399999618530273,31.799999237060547
31.799999237060547,0.8555,19.399999618530273,33.349998474121094
33.349998474121094,0.8555,19.399999618530273,34.45000076293945
32.599998474121094,0.8555,19.399999618530273,34.45000076293945
31.0,-0.09519655172413793,19.399999618530273,34.45000076293945
29.799999237060547,-0.09519655172413793,19.399999618530273,34.45000076293945
28.350000381469727,-0.09519655172413793,19.399999618530273,34.45000076293945
27.350000381469727,-0.09519655172413793,19.399999618530273,34.45000076293945
26.049999237060547,-0.09519655172413793,20.549999237060547,34.45000076293945
27.350000381469727,-0.09519655172413793,22.450000762939453,34.45000076293945
28.700000762939453,-0.09519655172413793,22.450000762939453,34.45000076293945
28.049999237060547,-0.09519655172413793,23.0,34.45000076293945
28.149999618530273,-0.296,25.049999237060547,34.45000076293945
28.0,-0.296,25.5,34.45000076293945
27.600000381469727,-0.296,25.5,34.45000076293945
27.5,-0.296,25.5,34.45000076293945
27.700000762939453,-0.296,25.5,34.45000076293945
27.549999237060547,0.0,25.5,34.45000076293945
27.299999237060547,0.0,25.5,34.45000076293945
26.950000762939453,0.0,25.5,34.45000076293945
26.799999237060547,0.0,25.5,34.45000076293945
25.850000381469727,0.34384132231404957,25.25,34.45000076293945
25.649999618530273,0.34384132231404957,25.25,32.75
25.75,0.34384132231404957,24.5,30.950000762939453
24.75,0.34384132231404957,24.350000381469727,30.649999618530273
24.950000762939453,0.34384132231404957,23.899999618530273,28.799999237060547
24.399999618530273,0.60205,23.899999618530273,28.799999237060547
25.600000381469727,0.60205,23.899999618530273,28.799999237060547
25.799999237060547,0.60205,23.899999618530273,28.799999237060547
25.850000381469727,0.60205,23.899999618530273,28.799999237060547
26.149999618530273,0.6271472972972973,23.899999618530273,28.799999237060547
26.100000381469727,0.6271472972972973,23.899999618530273,28.450000762939453
26.5,0.6271472972972973,23.899999618530273,28.350000381469727
26.399999618530273,0.6271472972972973,23.899999618530273,28.299999237060547
